tableName,tableDescription,columnOrder,columnName,type,nullable,description,enum,primaryKey,unique,default,check,source,derivation,qualityRule,contractVersion,sourceContractSha256
mart.caseStudyRegistry,Manual RQ5 case registry,2,postingId,VARCHAR,False,Posting key,,False,False,,,human-reviewed registered cases,PST_ + sha256(sourceName|sourcePostingId)[:20],must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.caseStudyRegistry,Manual RQ5 case registry,3,trackId,VARCHAR,True,Track key,,False,False,,,human-reviewed registered cases,TRK_ + sha256(postingId|trackIndex)[:20],nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.caseStudyRegistry,Manual RQ5 case registry,4,companyName,VARCHAR,True,Company name,,False,False,,,human-reviewed registered cases,deterministic transformation for mart.caseStudyRegistry under contract 2.1.2,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.caseStudyRegistry,Manual RQ5 case registry,5,selectionReason,VARCHAR,False,Evidence-based selection reason,,False,False,,,human-reviewed registered cases,deterministic transformation for mart.caseStudyRegistry under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.caseStudyRegistry,Manual RQ5 case registry,6,evidenceQuote,VARCHAR,True,Short supporting quotation,,False,False,,,human-reviewed registered cases,deterministic transformation for mart.caseStudyRegistry under contract 2.1.2,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.caseStudyRegistry,Manual RQ5 case registry,7,reviewedBy,VARCHAR,False,Human reviewer,,False,False,,,human-reviewed registered cases,deterministic transformation for mart.caseStudyRegistry under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.caseStudyRegistry,Manual RQ5 case registry,8,reviewedAt,TIMESTAMPTZ,False,Review timestamp,,False,False,,,human-reviewed registered cases,deterministic transformation for mart.caseStudyRegistry under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.similarityPair,Optional RQ3 similarity result,1,pairId,VARCHAR,False,Pair key,,True,False,,,registered auxiliary similarity analysis,deterministic transformation for mart.similarityPair under contract 2.1.2,non-null and unique within primary key of mart.similarityPair,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.similarityPair,Optional RQ3 similarity result,2,internTrackId,VARCHAR,False,Intern track,,False,False,,,registered auxiliary similarity analysis,deterministic transformation for mart.similarityPair under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.similarityPair,Optional RQ3 similarity result,3,comparisonTrackId,VARCHAR,False,Entry or experienced track,,False,False,,,registered auxiliary similarity analysis,deterministic transformation for mart.similarityPair under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.similarityPair,Optional RQ3 similarity result,4,comparisonType,VARCHAR,False,Comparison class,entry|experienced,False,False,,,registered auxiliary similarity analysis,deterministic transformation for mart.similarityPair under contract 2.1.2,must be non-null; must belong to the inline enum,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.similarityPair,Optional RQ3 similarity result,5,ncsSubCode,VARCHAR,True,Matched NCS subclass,,False,False,,,registered auxiliary similarity analysis,deterministic transformation for mart.similarityPair under contract 2.1.2,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.similarityPair,Optional RQ3 similarity result,6,yearGap,SMALLINT,True,Absolute year gap,,False,False,,yearGap IS NULL OR yearGap BETWEEN 0 AND 1,registered auxiliary similarity analysis,deterministic transformation for mart.similarityPair under contract 2.1.2,must satisfy yearGap IS NULL OR yearGap BETWEEN 0 AND 1,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.similarityPair,Optional RQ3 similarity result,7,qualificationSimilarity,DOUBLE,True,Qualification similarity,,False,False,,,registered auxiliary similarity analysis,deterministic transformation for mart.similarityPair under contract 2.1.2,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.similarityPair,Optional RQ3 similarity result,8,dutySimilarity,DOUBLE,True,Duty similarity,,False,False,,,registered auxiliary similarity analysis,deterministic transformation for mart.similarityPair under contract 2.1.2,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.similarityPair,Optional RQ3 similarity result,9,embeddingModel,VARCHAR,False,Embedding model,,False,False,,,registered auxiliary similarity analysis,deterministic transformation for mart.similarityPair under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
mart.similarityPair,Optional RQ3 similarity result,10,auxVersion,VARCHAR,False,Auxiliary analysis version,,False,False,,,registered auxiliary similarity analysis,deterministic transformation for mart.similarityPair under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.monthlyCoverageAudit,Monthly collection and OCR coverage audit,1,periodMonth,DATE,False,First day of month,,True,False,,,Agent 1 crawl release manifests and coverage audits,deterministic transformation for qa.monthlyCoverageAudit under contract 2.1.2,non-null and unique within primary key of qa.monthlyCoverageAudit,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.monthlyCoverageAudit,Monthly collection and OCR coverage audit,2,sourceName,VARCHAR,False,Source name,,True,False,,,Agent 1 crawl release manifests and coverage audits,deterministic transformation for qa.monthlyCoverageAudit under contract 2.1.2,non-null and unique within primary key of qa.monthlyCoverageAudit,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.monthlyCoverageAudit,Monthly collection and OCR coverage audit,3,discoveredCount,INTEGER,False,Discovered candidate count,,False,False,,discoveredCount >= 0,Agent 1 crawl release manifests and coverage audits,deterministic transformation for qa.monthlyCoverageAudit under contract 2.1.2,must be non-null; must satisfy discoveredCount >= 0,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.monthlyCoverageAudit,Monthly collection and OCR coverage audit,4,fetchedCount,INTEGER,False,Fetched count,,False,False,,fetchedCount >= 0,Agent 1 crawl release manifests and coverage audits,deterministic transformation for qa.monthlyCoverageAudit under contract 2.1.2,must be non-null; must satisfy fetchedCount >= 0,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.monthlyCoverageAudit,Monthly collection and OCR coverage audit,5,aliveCount,INTEGER,False,Live detail count,,False,False,,aliveCount >= 0,Agent 1 crawl release manifests and coverage audits,deterministic transformation for qa.monthlyCoverageAudit under contract 2.1.2,must be non-null; must satisfy aliveCount >= 0,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.monthlyCoverageAudit,Monthly collection and OCR coverage audit,6,deadCount,INTEGER,False,Deleted detail count,,False,False,,deadCount >= 0,Agent 1 crawl release manifests and coverage audits,deterministic transformation for qa.monthlyCoverageAudit under contract 2.1.2,must be non-null; must satisfy deadCount >= 0,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.monthlyCoverageAudit,Monthly collection and OCR coverage audit,7,parsedCount,INTEGER,False,Parsed count,,False,False,,parsedCount >= 0,Agent 1 crawl release manifests and coverage audits,deterministic transformation for qa.monthlyCoverageAudit under contract 2.1.2,must be non-null; must satisfy parsedCount >= 0,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.monthlyCoverageAudit,Monthly collection and OCR coverage audit,8,validPostingCount,INTEGER,False,Eligible posting count,,False,False,,validPostingCount >= 0,Agent 1 crawl release manifests and coverage audits,deterministic transformation for qa.monthlyCoverageAudit under contract 2.1.2,must be non-null; must satisfy validPostingCount >= 0,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.monthlyCoverageAudit,Monthly collection and OCR coverage audit,9,imageOnlyShare,DOUBLE,True,Image-only posting share,,False,False,,,Agent 1 crawl release manifests and coverage audits,deterministic transformation for qa.monthlyCoverageAudit under contract 2.1.2,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.monthlyCoverageAudit,Monthly collection and OCR coverage audit,10,ocrAttemptCount,INTEGER,False,OCR attempts,,False,False,0,ocrAttemptCount >= 0,Agent 1 crawl release manifests and coverage audits,deterministic transformation for qa.monthlyCoverageAudit under contract 2.1.2,must be non-null; must satisfy ocrAttemptCount >= 0,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.monthlyCoverageAudit,Monthly collection and OCR coverage audit,11,ocrSuccessCount,INTEGER,False,Successful OCR results,,False,False,0,ocrSuccessCount >= 0,Agent 1 crawl release manifests and coverage audits,deterministic transformation for qa.monthlyCoverageAudit under contract 2.1.2,must be non-null; must satisfy ocrSuccessCount >= 0,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.monthlyCoverageAudit,Monthly collection and OCR coverage audit,12,ocrSuccessRate,DOUBLE,True,OCR success rate,,False,False,,,Agent 1 crawl release manifests and coverage audits,deterministic transformation for qa.monthlyCoverageAudit under contract 2.1.2,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.monthlyCoverageAudit,Monthly collection and OCR coverage audit,13,survivalRate,DOUBLE,True,Detail-page survival rate,,False,False,,,Agent 1 crawl release manifests and coverage audits,deterministic transformation for qa.monthlyCoverageAudit under contract 2.1.2,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.monthlyCoverageAudit,Monthly collection and OCR coverage audit,14,coverageStatus,VARCHAR,False,Coverage status,complete|partial|insufficient|excluded|unverified,False,False,,,Agent 1 crawl release manifests and coverage audits,deterministic transformation for qa.monthlyCoverageAudit under contract 2.1.2,must be non-null; must belong to enum coverageStatus,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.monthlyCoverageAudit,Monthly collection and OCR coverage audit,15,coverageReason,VARCHAR,False,Primary reason for the monthly coverage status,completeObserved|partialMonth|platformPreLaunch|historicalLoss|paginationUnverified|sourceChange|policyBlocked|other|unverified,False,False,,,Agent 1 crawl release manifests and coverage audits,deterministic transformation for qa.monthlyCoverageAudit under contract 2.1.2,must be non-null; must belong to enum coverageReason,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.monthlyCoverageAudit,Monthly collection and OCR coverage audit,16,platformCoverageRegime,VARCHAR,False,Observed platform-service maturity regime,preStableRecruitService|stableRecruitService|sourceDesignChange|unknown,False,False,,,Agent 1 crawl release manifests and coverage audits,deterministic transformation for qa.monthlyCoverageAudit under contract 2.1.2,must be non-null; must belong to enum platformCoverageRegime,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.monthlyCoverageAudit,Monthly collection and OCR coverage audit,17,auditNote,VARCHAR,True,Coverage caveat,,False,False,,,Agent 1 crawl release manifests and coverage audits,deterministic transformation for qa.monthlyCoverageAudit under contract 2.1.2,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.monthlyCoverageAudit,Monthly collection and OCR coverage audit,18,auditVersion,VARCHAR,False,Audit version,,True,False,,,Agent 1 crawl release manifests and coverage audits,deterministic transformation for qa.monthlyCoverageAudit under contract 2.1.2,non-null and unique within primary key of qa.monthlyCoverageAudit,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.monthlyCoverageAudit,Monthly collection and OCR coverage audit,19,auditedAt,TIMESTAMPTZ,False,Audit timestamp,,False,False,,,Agent 1 crawl release manifests and coverage audits,deterministic transformation for qa.monthlyCoverageAudit under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.sourcePolicyAudit,Versioned source-policy evidence used by the collection gate,1,sourceName,VARCHAR,False,Registered source name,,True,False,,,"robots, terms, client-verification, and human-review evidence",versioned evidence assertion reviewed under SOURCE_POLICY_GATE,non-null and unique within primary key of qa.sourcePolicyAudit,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.sourcePolicyAudit,Versioned source-policy evidence used by the collection gate,2,policyVersion,VARCHAR,False,Policy evidence version,,True,False,,,"robots, terms, client-verification, and human-review evidence",versioned evidence assertion reviewed under SOURCE_POLICY_GATE,non-null and unique within primary key of qa.sourcePolicyAudit,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.sourcePolicyAudit,Versioned source-policy evidence used by the collection gate,3,robotsStatus,VARCHAR,False,Robots review status,allowed|restricted|notApplicable|unverified,False,False,,,"robots, terms, client-verification, and human-review evidence",versioned evidence assertion reviewed under SOURCE_POLICY_GATE,must be non-null; must belong to enum robotsStatus,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.sourcePolicyAudit,Versioned source-policy evidence used by the collection gate,4,termsStatus,VARCHAR,False,Terms review status,reviewedConditional|permissionGranted|permitted|restricted|unverified,False,False,,,"robots, terms, client-verification, and human-review evidence",versioned evidence assertion reviewed under SOURCE_POLICY_GATE,must be non-null; must belong to enum termsStatus,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.sourcePolicyAudit,Versioned source-policy evidence used by the collection gate,5,clientAccessMode,VARCHAR,False,Client mode required for successful access,transparentHttp|documentedBrowser|impersonatedOnly|unverified,False,False,,,"robots, terms, client-verification, and human-review evidence",versioned evidence assertion reviewed under SOURCE_POLICY_GATE,must be non-null; must belong to enum clientAccessMode,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.sourcePolicyAudit,Versioned source-policy evidence used by the collection gate,6,transparentClientVerified,BOOLEAN,False,Declared non-impersonated client reproduced production request form,,False,False,False,,"robots, terms, client-verification, and human-review evidence",versioned evidence assertion reviewed under SOURCE_POLICY_GATE,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.sourcePolicyAudit,Versioned source-policy evidence used by the collection gate,7,collectionBlocked,BOOLEAN,False,Collection is administratively or technically blocked,,False,False,False,,"robots, terms, client-verification, and human-review evidence",versioned evidence assertion reviewed under SOURCE_POLICY_GATE,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.sourcePolicyAudit,Versioned source-policy evidence used by the collection gate,8,verifiedAt,TIMESTAMPTZ,False,Policy and access verification timestamp,,False,False,,,"robots, terms, client-verification, and human-review evidence",versioned evidence assertion reviewed under SOURCE_POLICY_GATE,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.sourcePolicyAudit,Versioned source-policy evidence used by the collection gate,9,reviewerStatus,VARCHAR,False,Human review disposition,pending|reviewed|approved|rejected,False,False,,,"robots, terms, client-verification, and human-review evidence",versioned evidence assertion reviewed under SOURCE_POLICY_GATE,must be non-null; must belong to enum reviewerStatus,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.sourcePolicyAudit,Versioned source-policy evidence used by the collection gate,10,evidenceSha256,VARCHAR,False,SHA-256 of the policy evidence bundle,,False,False,,length(evidenceSha256) = 64,"robots, terms, client-verification, and human-review evidence",versioned evidence assertion reviewed under SOURCE_POLICY_GATE,must be non-null; must satisfy length(evidenceSha256) = 64,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.sourcePolicyAudit,Versioned source-policy evidence used by the collection gate,11,policyNote,VARCHAR,True,Scope limits and unresolved policy notes,,False,False,,,"robots, terms, client-verification, and human-review evidence",versioned evidence assertion reviewed under SOURCE_POLICY_GATE,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.goldSample,Human-labeled evaluation sample,1,goldId,VARCHAR,False,Gold sample key,,True,False,,,human annotation workflow,deterministic transformation for qa.goldSample under contract 2.1.2,non-null and unique within primary key of qa.goldSample,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.goldSample,Human-labeled evaluation sample,2,goldSetName,VARCHAR,False,Gold set name,,False,False,,,human annotation workflow,deterministic transformation for qa.goldSample under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.goldSample,Human-labeled evaluation sample,3,targetType,VARCHAR,False,Evaluated task,,False,False,,,human annotation workflow,deterministic transformation for qa.goldSample under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.goldSample,Human-labeled evaluation sample,4,postingId,VARCHAR,False,Posting key,,False,False,,,human annotation workflow,PST_ + sha256(sourceName|sourcePostingId)[:20],must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.goldSample,Human-labeled evaluation sample,5,trackId,VARCHAR,True,Track key,,False,False,,,human annotation workflow,TRK_ + sha256(postingId|trackIndex)[:20],nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.goldSample,Human-labeled evaluation sample,6,goldValue,VARCHAR,False,Adjudicated label,,False,False,,,human annotation workflow,deterministic transformation for qa.goldSample under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.goldSample,Human-labeled evaluation sample,7,annotator,VARCHAR,False,Primary annotator,,False,False,,,human annotation workflow,deterministic transformation for qa.goldSample under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.goldSample,Human-labeled evaluation sample,8,doubleCodedFlag,BOOLEAN,False,Double-coded indicator,,False,False,False,,human annotation workflow,deterministic transformation for qa.goldSample under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.goldSample,Human-labeled evaluation sample,9,evidenceText,VARCHAR,True,Label evidence,,False,False,,,human annotation workflow,deterministic transformation for qa.goldSample under contract 2.1.2,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.goldSample,Human-labeled evaluation sample,10,goldVersion,VARCHAR,False,Gold version,,False,False,,,human annotation workflow,deterministic transformation for qa.goldSample under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.goldSample,Human-labeled evaluation sample,11,labeledAt,TIMESTAMPTZ,False,Label timestamp,,False,False,,,human annotation workflow,deterministic transformation for qa.goldSample under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.evalRun,Quality-gate evaluation run,1,evalRunId,VARCHAR,False,Evaluation run key,,True,False,,,registered quality evaluation run,deterministic transformation for qa.evalRun under contract 2.1.2,non-null and unique within primary key of qa.evalRun,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.evalRun,Quality-gate evaluation run,2,targetType,VARCHAR,False,Evaluated target,,False,False,,,registered quality evaluation run,deterministic transformation for qa.evalRun under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.evalRun,Quality-gate evaluation run,3,goldSetName,VARCHAR,False,Gold set name,,False,False,,,registered quality evaluation run,deterministic transformation for qa.evalRun under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.evalRun,Quality-gate evaluation run,4,predictorVersion,VARCHAR,False,Evaluated predictor version,,False,False,,,registered quality evaluation run,deterministic transformation for qa.evalRun under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.evalRun,Quality-gate evaluation run,5,sampleCount,INTEGER,False,Evaluation sample count,,False,False,,sampleCount >= 0,registered quality evaluation run,deterministic transformation for qa.evalRun under contract 2.1.2,must be non-null; must satisfy sampleCount >= 0,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.evalRun,Quality-gate evaluation run,6,macroF1,DOUBLE,True,Macro F1,,False,False,,,registered quality evaluation run,deterministic transformation for qa.evalRun under contract 2.1.2,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.evalRun,Quality-gate evaluation run,7,precisionE0,DOUBLE,True,E0 precision,,False,False,,,registered quality evaluation run,deterministic transformation for qa.evalRun under contract 2.1.2,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.evalRun,Quality-gate evaluation run,8,boundaryPrecision,DOUBLE,True,Boundary precision,,False,False,,,registered quality evaluation run,deterministic transformation for qa.evalRun under contract 2.1.2,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.evalRun,Quality-gate evaluation run,9,mappingPrecision,DOUBLE,True,NCS mapping precision,,False,False,,,registered quality evaluation run,deterministic transformation for qa.evalRun under contract 2.1.2,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.evalRun,Quality-gate evaluation run,10,mappingCoverage,DOUBLE,True,NCS mapping coverage,,False,False,,,registered quality evaluation run,deterministic transformation for qa.evalRun under contract 2.1.2,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.evalRun,Quality-gate evaluation run,11,lowConfidenceShare,DOUBLE,True,Low-confidence share,,False,False,,,registered quality evaluation run,deterministic transformation for qa.evalRun under contract 2.1.2,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.evalRun,Quality-gate evaluation run,12,passedGate,BOOLEAN,False,Gate pass result,,False,False,,,registered quality evaluation run,deterministic transformation for qa.evalRun under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.evalRun,Quality-gate evaluation run,13,ranAt,TIMESTAMPTZ,False,Evaluation timestamp,,False,False,,,registered quality evaluation run,deterministic transformation for qa.evalRun under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.resultManifest,Reproducibility manifest for every reported result,1,metricId,VARCHAR,False,Result key,,True,False,,,published analysis output lineage,deterministic transformation for qa.resultManifest under contract 2.1.2,non-null and unique within primary key of qa.resultManifest,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.resultManifest,Reproducibility manifest for every reported result,2,metricName,VARCHAR,False,Registered metric name,,False,False,,,published analysis output lineage,deterministic transformation for qa.resultManifest under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.resultManifest,Reproducibility manifest for every reported result,3,metricScope,VARCHAR,False,Monthly yearly YTD segment or model,,False,False,,,published analysis output lineage,deterministic transformation for qa.resultManifest under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.resultManifest,Reproducibility manifest for every reported result,4,cohortType,VARCHAR,False,Analysis cohort,coreAiIt|allJobs,False,False,,,published analysis output lineage,deterministic transformation for qa.resultManifest under contract 2.1.2,must be non-null; must belong to enum cohortType,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.resultManifest,Reproducibility manifest for every reported result,5,periodLabel,VARCHAR,False,Human-readable period,,False,False,,,published analysis output lineage,deterministic transformation for qa.resultManifest under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.resultManifest,Reproducibility manifest for every reported result,6,jobCode,VARCHAR,True,Job code,,False,False,,,published analysis output lineage,deterministic transformation for qa.resultManifest under contract 2.1.2,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.resultManifest,Reproducibility manifest for every reported result,7,metricValue,DOUBLE,True,Numeric result,,False,False,,,published analysis output lineage,deterministic transformation for qa.resultManifest under contract 2.1.2,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.resultManifest,Reproducibility manifest for every reported result,8,denominatorCount,INTEGER,True,Metric denominator,,False,False,,,published analysis output lineage,deterministic transformation for qa.resultManifest under contract 2.1.2,nullable value must preserve source missingness; no sentinel substitution,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.resultManifest,Reproducibility manifest for every reported result,9,dedupApplied,BOOLEAN,False,Dedup setting,,False,False,,,published analysis output lineage,deterministic transformation for qa.resultManifest under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.resultManifest,Reproducibility manifest for every reported result,10,scriptPath,VARCHAR,False,Producing code path,,False,False,,,published analysis output lineage,deterministic transformation for qa.resultManifest under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
qa.resultManifest,Reproducibility manifest for every reported result,11,scriptGitSha,VARCHAR,False,Code monorepo commit,,False,False,,,published analysis output lineage,deterministic transformation for qa.resultManifest under contract 2.1.2,must be non-null,2.1.2,f92380cdfc16967f1e363800cd9a575e44532f18a86b2f28f8c3e2404ed675e9
